Parameter name,Repetitions,Time unit
linear_cooling_scheme,10,millisecond
Instance size,Parameter,Time,Optimal solution,Best algorithm solution,Mean algorithm solution
42,72.28,356.596,699,699,699
42,74.26,356.796,699,699,699
42,76.24,356.946,699,699,699
42,78.22,372.702,699,699,699
42,80.2,384.431,699,699,699
42,82.18,366.483,699,699,699
42,84.16,369.418,699,699,699
42,86.14,365.185,699,699,699
42,88.12,368.677,699,699,699
42,90.1,365.026,699,699,699
42,92.08,363.084,699,699,699
42,94.06,366.87,699,699,699
42,96.04,369.176,699,699,699
42,98.02,366.624,699,699,699
65,1,369.272,1839,2621,2824
65,2.98,391.456,1839,2416,2638
65,4.96,363.685,1839,2368,2686
65,6.94,355.301,1839,2423,2636
65,8.92,362.93,1839,2434,2654
65,10.9,362.79,1839,2502,2825
65,12.88,363.089,1839,2466,2685
65,14.86,364.033,1839,2677,2778
65,16.84,354.404,1839,2552,2754
65,18.82,354.851,1839,2556,2675
65,20.8,354.203,1839,2425,2656
65,22.78,356.251,1839,2495,2722
65,24.76,360.538,1839,2613,2776
65,26.74,365.383,1839,2378,2738
65,28.72,363.887,1839,2475,2704
65,30.7,360.387,1839,2552,2755
65,32.68,366.921,1839,2672,2823
65,34.66,365.829,1839,2563,2761
65,36.64,366.914,1839,2528,2846
65,38.62,388.466,1839,2621,2728
65,40.6,385.972,1839,2526,2791
65,42.58,366.578,1839,2595,2815
65,44.56,363.787,1839,2376,2775
65,46.54,362.434,1839,2558,2798
65,48.52,362.432,1839,2527,2713
65,50.5,366.574,1839,2526,2802
65,52.48,366.423,1839,2435,2804
65,54.46,357.401,1839,2534,2850
65,56.44,357.347,1839,2609,2833
65,58.42,364.13,1839,2515,2766
65,60.4,362.929,1839,2490,2655
65,62.38,361.636,1839,2586,2767
65,64.36,363.845,1839,2599,2777
65,66.34,364.928,1839,2510,2789
65,68.32,363.885,1839,2580,2763
65,70.3,365.878,1839,2412,2728
65,72.28,355.699,1839,2545,2724
65,74.26,381.38,1839,2611,2736
65,76.24,384.333,1839,2417,2750
65,78.22,361.689,1839,2531,2753
65,80.2,363.334,1839,2487,2810
65,82.18,363.788,1839,2559,2779
65,84.16,357.701,1839,2529,2759
65,86.14,359.639,1839,2584,2824
65,88.12,360,1839,2521,2784
65,90.1,362.047,1839,2602,2712
65,92.08,359.19,1839,2386,2688
65,94.06,364.129,1839,2554,2781
65,96.04,364.584,1839,2510,2762
65,98.02,363.63,1839,2537,2810
100,1,360.44,36230,43638,44999
100,2.98,363.938,36230,44379,48565
100,4.96,366.723,36230,48040,49149
100,6.94,363.227,36230,47459,50773
100,8.92,355.998,36230,46042,50465
100,10.9,384.372,36230,47807,51968
100,12.88,375.707,36230,45456,53124
100,14.86,362.989,36230,50550,53467
100,16.84,367.121,36230,51180,54425
100,18.82,365.924,36230,49325,52772
100,20.8,356.246,36230,49409,53630
100,22.78,365.826,36230,49250,52729
100,24.76,364.828,36230,49495,52830
100,26.74,368.274,36230,50818,54384
100,28.72,368.375,36230,47627,53560
100,30.7,368.617,36230,52049,54619
100,32.68,370.032,36230,51942,53999
100,34.66,365.881,36230,50276,53084
100,36.64,363.941,36230,50338,54113
100,38.62,364.082,36230,51749,54800
100,40.6,378.743,36230,51877,55863
100,42.58,369.017,36230,51910,54525
100,44.56,364.529,36230,51498,54062
100,46.54,390.815,36230,50042,56095
100,48.52,364.775,36230,53853,56542
100,50.5,364.329,36230,53633,57518
100,52.48,360.784,36230,52563,55315
100,54.46,368.475,36230,50061,54649
100,56.44,368.518,36230,52039,56168
100,58.42,365.725,36230,50780,53821
100,60.4,364.884,36230,52032,56652
100,62.38,365.284,36230,53660,57059
100,64.36,367.22,36230,51645,55496
100,66.34,365.181,36230,51147,55026
100,68.32,364.528,36230,50185,54531
100,70.3,362.135,36230,50626,55871
100,72.28,364.685,36230,53722,57686
100,74.26,365.925,36230,50310,57169
100,76.24,360.198,36230,49086,56701
100,78.22,365.423,36230,51480,56136
100,80.2,355.849,36230,53028,57192
100,82.18,390.656,36230,49402,56663
100,84.16,364.778,36230,54195,57700
100,86.14,364.33,36230,52421,56819
100,88.12,377.451,36230,52915,57375
100,90.1,369.216,36230,49720,54558
100,92.08,365.726,36230,51879,55581
100,94.06,366.072,36230,54205,57099
100,96.04,366.282,36230,50986,56581
100,98.02,365.625,36230,51023,56054
