Parameter name,Repetitions,Time unit
patterns_number_to_cache,10,millisecond
Instance size,Parameter,Time,Optimal solution,Best algorithm solution,Mean algorithm solution
65,5,239.617,1839,2396,2396
65,7,262.199,1839,2396,2396
65,9,284.5,1839,2396,2396
65,11,299.258,1839,2396,2396
65,13,314.562,1839,2396,2396
65,15,321.591,1839,2396,2396
65,17,335.165,1839,2396,2396
65,19,359.147,1839,2396,2396
65,21,367.368,1839,2396,2396
65,23,384.131,1839,2396,2396
65,25,398.195,1839,2396,2396
65,27,409.904,1839,2396,2396
65,29,448.358,1839,2396,2396
65,31,442.578,1839,2396,2396
65,33,445.071,1839,2396,2396
65,35,449.253,1839,2396,2396
65,37,459.332,1839,2396,2396
65,39,464.96,1839,2396,2396
65,41,474.335,1839,2396,2396
65,43,477.623,1839,2396,2396
65,45,487.396,1839,2396,2396
65,47,487.609,1839,2396,2396
65,49,484.855,1839,2396,2396
65,51,491.038,1839,2396,2396
65,53,507.846,1839,2396,2396
65,55,506.399,1839,2396,2396
65,57,544.894,1839,2396,2396
65,59,519.614,1839,2396,2396
65,61,520.811,1839,2396,2396
65,63,531.08,1839,2396,2396
65,65,535.571,1839,2396,2396
65,67,548.394,1839,2396,2396
65,69,540.064,1839,2396,2396
65,71,534.722,1839,2396,2396
65,73,547.938,1839,2396,2396
65,75,551.629,1839,2396,2396
65,77,554.773,1839,2396,2396
65,79,554.119,1839,2396,2396
65,81,582.302,1839,2396,2396
65,83,553.378,1839,2396,2396
65,85,560.903,1839,2396,2396
65,87,563.054,1839,2396,2396
65,89,551.885,1839,2396,2396
65,91,559.768,1839,2396,2396
65,93,561.46,1839,2396,2396
65,95,564.789,1839,2396,2396
65,97,561.855,1839,2396,2396
65,99,566.587,1839,2396,2396
100,1,476.184,36230,64141,64141
100,3,625.431,36230,64141,64141
100,5,753.689,36230,64141,64141
100,7,779.914,36230,64141,64141
100,9,848.232,36230,64141,64141
100,11,894.415,36230,64141,64141
100,13,956.745,36230,64141,64141
100,15,998.391,36230,64141,64141
100,17,1032.94,36230,64141,64141
100,19,1103.1,36230,64141,64141
100,21,1096.22,36230,64141,64141
100,23,1146.5,36230,64141,64141
100,25,1153.58,36230,64141,64141
100,27,1169.34,36230,64141,64141
100,29,1177.5,36230,64141,64141
100,31,1235,36230,64141,64141
100,33,1241.63,36230,64141,64141
100,35,1256.36,36230,64141,64141
100,37,1268.21,36230,64141,64141
100,39,1301,36230,64141,64141
100,41,1374.39,36230,64141,64141
100,43,1312.25,36230,64141,64141
100,45,1329.17,36230,64141,64141
100,47,1369.26,36230,64141,64141
100,49,1348.51,36230,64141,64141
100,51,1423.44,36230,64141,64141
100,53,1382.91,36230,64141,64141
100,55,1412.74,36230,64141,64141
100,57,1427.6,36230,64141,64141
100,59,1495.83,36230,64141,64141
100,61,1459.42,36230,64141,64141
100,63,1448.34,36230,64141,64141
100,65,1472.22,36230,64141,64141
100,67,1486.14,36230,64141,64141
100,69,1521.33,36230,64141,64141
100,71,1505.88,36230,64141,64141
100,73,1518.25,36230,64141,64141
100,75,1500.84,36230,64141,64141
100,77,1564.67,36230,64141,64141
100,79,1529.37,36230,64141,64141
100,81,1539.03,36230,64141,64141
100,83,1534.96,36230,64141,64141
100,85,1549.81,36230,64141,64141
100,87,1541.44,36230,64141,64141
100,89,1538.79,36230,64141,64141
100,91,1552.02,36230,64141,64141
100,93,1533.7,36230,64141,64141
100,95,1607.5,36230,64141,64141
100,97,1557.4,36230,64141,64141
100,99,1591.85,36230,64141,64141
