Parameter name,Repetitions,Time unit
tabu_list_size,10,millisecond
Instance size,Parameter,Time,Optimal solution,Best algorithm solution,Mean algorithm solution
42,99,69.1173,699,699,699
65,1,161.771,1839,2554,2554
65,3,172.501,1839,2476,2476
65,5,179.919,1839,2396,2396
65,7,190.793,1839,2396,2396
65,9,193.542,1839,2396,2396
65,11,193.786,1839,2396,2396
65,13,191.25,1839,2396,2396
65,15,195.481,1839,2396,2396
65,17,191.189,1839,2396,2396
65,19,189.493,1839,2396,2396
65,21,195.181,1839,2396,2396
65,23,195.237,1839,2396,2396
65,25,205.753,1839,2396,2396
65,27,193.387,1839,2396,2396
65,29,195.338,1839,2396,2396
65,31,195.04,1839,2396,2396
65,33,193.182,1839,2396,2396
65,35,190.391,1839,2396,2396
65,37,189.842,1839,2396,2396
65,39,190.291,1839,2396,2396
65,41,192.488,1839,2396,2396
65,43,189.943,1839,2396,2396
65,45,209.339,1839,2396,2396
65,47,200.264,1839,2396,2396
65,49,196.629,1839,2396,2396
65,51,193.985,1839,2396,2396
65,53,195.878,1839,2396,2396
65,55,190.391,1839,2396,2396
65,57,194.783,1839,2396,2396
65,59,194.284,1839,2396,2396
65,61,191.887,1839,2396,2396
65,63,195.239,1839,2396,2396
65,65,195.381,1839,2396,2396
65,67,193.885,1839,2396,2396
65,69,195.381,1839,2396,2396
65,71,194.883,1839,2396,2396
65,73,195.381,1839,2396,2396
65,75,191.987,1839,2396,2396
65,77,195.082,1839,2396,2396
65,79,191.089,1839,2396,2396
65,81,194.184,1839,2396,2396
65,83,189.939,1839,2396,2396
65,85,195.779,1839,2396,2396
65,87,190.746,1839,2396,2396
65,89,189.294,1839,2396,2396
65,91,193.485,1839,2396,2396
65,93,193.339,1839,2396,2396
65,95,190.291,1839,2396,2396
65,97,195.58,1839,2396,2396
65,99,195.04,1839,2396,2396
100,1,462.724,36230,64594,64594
100,3,480.774,36230,64531,64531
100,5,529.088,36230,64531,64531
100,7,528.888,36230,64390,64390
100,9,529.987,36230,64141,64141
100,11,549.232,36230,64141,64141
100,13,557.314,36230,64141,64141
100,15,554.578,36230,64141,64141
100,17,551.284,36230,64141,64141
100,19,554.92,36230,64141,64141
100,21,545.543,36230,64141,64141
100,23,596.459,36230,64141,64141
100,25,577.558,36230,64141,64141
100,27,567.885,36230,64141,64141
100,29,588.983,36230,64141,64141
100,31,557.327,36230,64141,64141
100,33,553.574,36230,64141,64141
100,35,557.471,36230,64141,64141
100,37,559.865,36230,64141,64141
100,39,557.826,36230,64141,64141
100,41,551.432,36230,64141,64141
100,43,559.364,36230,64141,64141
100,45,556.075,36230,64141,64141
100,47,554.278,36230,64141,64141
100,49,547.047,36230,64141,64141
100,51,557.073,36230,64141,64141
100,53,596.11,36230,64141,64141
100,55,548.737,36230,64141,64141
100,57,552.585,36230,64141,64141
100,59,545.251,36230,64141,64141
100,61,557.413,36230,64141,64141
100,63,554.122,36230,64141,64141
100,65,556.93,36230,64141,64141
100,67,550.631,36230,64141,64141
100,69,556.611,36230,64141,64141
100,71,556.429,36230,64141,64141
100,73,552.526,36230,64141,64141
100,75,569.88,36230,64141,64141
