Parameter name,Repetitions,Time unit
iterations_number,10,millisecond
Instance size,Parameter,Time,Optimal solution,Best algorithm solution,Mean algorithm solution
65,61,128.516,1839,2396,2396
65,81,167.552,1839,2396,2396
65,101,196.327,1839,2396,2396
65,121,236.832,1839,2396,2396
65,141,280.758,1839,2396,2396
65,161,323.841,1839,2396,2396
65,181,349.327,1839,2396,2396
65,201,381.63,1839,2396,2396
65,221,424.723,1839,2396,2396
65,241,465.358,1839,2396,2396
65,261,504.909,1839,2396,2396
65,281,537.022,1839,2396,2396
65,301,582.064,1839,2396,2396
65,321,630.373,1839,2396,2396
65,341,690.015,1839,2396,2396
65,361,706.971,1839,2396,2396
65,381,739.742,1839,2396,2396
65,401,762.062,1839,2396,2396
65,421,812.23,1839,2396,2396
65,441,862.655,1839,2396,2396
65,461,899.932,1839,2396,2396
65,481,943.316,1839,2396,2396
65,501,1000.34,1839,2396,2396
65,521,1008.86,1839,2396,2396
65,541,1032.25,1839,2396,2396
65,561,1095.13,1839,2396,2396
65,581,1121.62,1839,2396,2396
65,601,1174.32,1839,2396,2396
65,621,1248.92,1839,2396,2396
65,641,1241.76,1839,2396,2396
65,661,1283.67,1839,2396,2396
65,681,1332.91,1839,2396,2396
65,701,1362.92,1839,2396,2396
65,721,1532.33,1839,2396,2396
65,741,1573.79,1839,2396,2396
65,761,1714.12,1839,2396,2396
65,781,1953.78,1839,2396,2396
65,801,1614.49,1839,2396,2396
65,821,1597.05,1839,2396,2396
65,841,1620.7,1839,2396,2396
65,861,1643.86,1839,2396,2396
65,881,1720.4,1839,2396,2396
65,901,1745,1839,2396,2396
65,921,1795.52,1839,2396,2396
65,941,1814.35,1839,2396,2396
65,961,1858.03,1839,2396,2396
65,981,1890.72,1839,2396,2396
100,1,2.49686,36230,199012,199012
100,21,109.91,36230,102520,102520
100,41,226.498,36230,79443,79443
100,61,339.355,36230,71346,71346
100,81,455.145,36230,66049,66049
100,101,565.441,36230,64029,64029
100,121,677.109,36230,60038,60038
100,141,819.311,36230,55910,55910
100,161,900.595,36230,54882,54882
100,181,996.789,36230,53972,53972
100,201,1111.29,36230,53972,53972
100,221,1221.09,36230,53972,53972
100,241,1349.25,36230,53972,53972
100,261,1483.09,36230,53972,53972
100,281,1587.62,36230,53972,53972
100,301,1694.94,36230,53972,53972
100,321,1791.68,36230,53972,53972
100,341,1968.92,36230,53972,53972
100,361,1999.57,36230,53972,53972
100,381,2112.27,36230,53972,53972
100,401,2263.66,36230,53972,53972
100,421,2324.6,36230,53972,53972
100,441,2475.14,36230,53972,53972
100,461,2621.91,36230,53972,53972
100,481,2683.05,36230,53972,53972
100,501,2842.24,36230,53972,53972
100,521,2878.62,36230,53972,53972
100,541,3053.21,36230,53972,53972
100,561,3171.03,36230,53972,53972
100,581,3262.07,36230,53972,53972
100,601,3352.82,36230,53972,53972
100,621,3526.89,36230,53972,53972
100,641,3607.99,36230,53972,53972
100,661,3718.58,36230,53972,53972
100,681,3835.7,36230,53972,53972
100,701,3965.12,36230,53972,53972
100,721,4056.22,36230,53972,53972
100,741,4223.81,36230,53972,53972
100,761,4266.22,36230,53972,53972
100,781,4402.26,36230,53972,53972
100,801,4489.83,36230,53972,53972
100,821,4608.57,36230,53972,53972
100,841,4715.96,36230,53972,53972
100,861,4821.91,36230,53972,53972
100,881,4943.38,36230,53972,53972
100,901,5068.04,36230,53972,53972
100,921,5192.54,36230,53972,53972
100,941,5272.75,36230,53972,53972
100,961,5416.52,36230,53972,53972
100,981,5534.98,36230,53972,53972
